%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
144.0, 187500.0, -34653.7421875, 187500.0, -53495.90234375, 16958.736328125, 187500.0, -68406.2578125, 187500.0, 187500.0, 187500.0, 187500.0, -21343.501953125, 187500.0, 187500.0, -187179.296875, -187331.21875, -0.012000000104308128, 0.9540000557899475, 0.12200000882148743, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260736E9, 2021-03-29 11:15:02.426
146.0, 187500.0, -33753.76953125, 187500.0, -53339.3515625, 16985.783203125, 187500.0, -69764.9296875, 187500.0, 187500.0, 187500.0, 187500.0, -22582.63671875, 187500.0, 187500.0, -187338.53125, -187345.609375, -0.012000000104308128, 0.9540000557899475, 0.12200000882148743, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702426078E9, 2021-03-29 11:15:02.426
148.0, 187500.0, -34255.9453125, 187500.0, -52850.25, 17670.55078125, 187500.0, -70893.6484375, 187500.0, 187500.0, 187500.0, 187500.0, -22936.5546875, 187500.0, 187500.0, -187394.734375, -187358.75, -0.012000000104308128, 0.9540000557899475, 0.12200000882148743, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260824E9, 2021-03-29 11:15:02.426
150.0, 187500.0, -33731.640625, 187500.0, -52753.66796875, 17647.662109375, 187500.0, -72305.140625, 187500.0, 187500.0, 187500.0, 187500.0, -24924.294921875, 187500.0, 187500.0, -187407.5625, -187371.46875, -0.014000000432133675, 0.9600000381469727, 0.11600000411272049, 192.0, 127.5, 72.0, 15.0, 0.0, 1.5, 80.0, 0.0, 0.0, 0.0, 1.617005702426087E9, 2021-03-29 11:15:02.426
152.0, 187500.0, -33209.328125, 187500.0, -52244.49609375, 18209.474609375, 187500.0, -74502.5625, 187500.0, 187500.0, 187500.0, 187500.0, -25589.595703125, 187500.0, 187500.0, -187420.90625, -187381.28125, -0.014000000432133675, 0.9600000381469727, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260912E9, 2021-03-29 11:15:02.426
154.0, 187500.0, -33614.8984375, 187500.0, -52144.42578125, 18395.552734375, 187500.0, -75547.90625, 187500.0, 187500.0, 187500.0, 187500.0, -27039.171875, 187500.0, 187500.0, -187436.25, -187395.5625, -0.014000000432133675, 0.9600000381469727, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260955E9, 2021-03-29 11:15:02.426
156.0, 187500.0, -32784.421875, 187500.0, -52135.28515625, 18278.71875, 187500.0, -77249.28125, 187500.0, 187500.0, 187500.0, 187500.0, -28497.087890625, 187500.0, 187500.0, -187447.9375, -187406.625, -0.014000000432133675, 0.9600000381469727, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024261E9, 2021-03-29 11:15:02.426
158.0, 187500.0, -33470.41796875, 187500.0, -51905.2421875, 18714.17578125, 187500.0, -78346.390625, 187500.0, 187500.0, 187500.0, 187500.0, -28895.75390625, 187500.0, 187500.0, -187463.46875, -187420.359375, -0.014000000432133675, 0.9600000381469727, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024261043E9, 2021-03-29 11:15:02.426
160.0, 187500.0, -33190.796875, 187500.0, -52143.0625, 18374.5859375, 187500.0, -79248.0859375, 187500.0, 187500.0, 187500.0, 187500.0, -30828.619140625, 187500.0, 187500.0, -187476.328125, -187433.921875, -0.010000000707805157, 0.956000030040741, 0.12000000476837158, 192.0, 127.5, 88.0, 14.5, 112.0, 1.5, 96.0, 0.0, 0.0, 0.0, 1.6170057024261088E9, 2021-03-29 11:15:02.426
162.0, 187500.0, -32918.75390625, 187500.0, -51907.0078125, 18661.359375, 187500.0, -80830.4296875, 187500.0, 187500.0, 187500.0, 187500.0, -31302.365234375, 187500.0, 187500.0, -187491.25, -187447.515625, -0.010000000707805157, 0.956000030040741, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024261146E9, 2021-03-29 11:15:02.426
164.0, 187500.0, -33490.80078125, 187500.0, -51947.84375, 18705.794921875, 187500.0, -81490.5234375, 187500.0, 187500.0, 187500.0, 187500.0, -32583.27734375, 187500.0, 187500.0, -187500.015625, -187461.390625, -0.010000000707805157, 0.956000030040741, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702426119E9, 2021-03-29 11:15:02.426
166.0, 187500.0, -32695.4609375, 187500.0, -51943.59765625, 18575.283203125, 187500.0, -82969.3359375, 187500.0, 187500.0, 187500.0, 187500.0, -33957.26171875, 187500.0, 187500.0, -187500.015625, -187473.484375, -0.010000000707805157, 0.956000030040741, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024261236E9, 2021-03-29 11:15:02.426
168.0, 187500.0, -33288.65234375, 187500.0, -51633.2421875, 19080.119140625, 187500.0, -83978.515625, 187500.0, 187500.0, 187500.0, 187500.0, -34274.85546875, 187500.0, 187500.0, -187500.015625, -187486.765625, -0.010000000707805157, 0.956000030040741, 0.12000000476837158, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702426128E9, 2021-03-29 11:15:02.426
170.0, 187500.0, -33067.01171875, 187500.0, -51979.046875, 18621.484375, 187500.0, -84674.9296875, 187500.0, 187500.0, 187500.0, 187500.0, -36130.07421875, 187500.0, 187500.0, -187500.015625, -187497.765625, -0.01600000075995922, 0.9520000219345093, 0.11600000411272049, 192.0, 127.5, 64.0, 14.5, 96.0, 1.5, 80.0, 0.0, 0.0, 0.0, 1.6170057024261324E9, 2021-03-29 11:15:02.426
